1,100,0
2,2.4016e-014,162.07
3,0.87965,-134.96
4,1.6322e-014,-125.65
5,21.264,-18.229
6,1.4578e-015,117.39
7,10.134,97.038
8,2.1428e-014,-96.356
9,0.82598,14.744
10,6.0146e-015,-32.944
11,6.1303,-44.168
12,7.1949e-015,-174.55
13,4.1991,116.32
14,2.0412e-014,-45.301
15,0.43198,-23.696
